"date_time","temperature","humidity","pressure_hpa","soil_moisture"
"11/11/2025 19:38:03",27.65,72.47,1013.5,0
"11/11/2025 19:38:33",27.65,72.5,1013.5,0
"11/11/2025 19:39:03",27.65,72.49,1013.47,0
"11/11/2025 19:39:33",27.65,72.53,1013.54,0
"11/11/2025 19:40:03",27.65,72.55,1013.53,0
"11/11/2025 19:40:33",27.64,72.56,1013.53,0
"11/11/2025 19:41:03",27.64,72.54,1013.53,0
"11/11/2025 19:41:33",27.64,72.61,1013.56,0
"11/11/2025 19:42:03",27.65,72.58,1013.55,0
"11/11/2025 19:42:33",27.66,72.58,1013.58,0
"11/11/2025 19:43:03",27.64,72.59,1013.56,0
"11/11/2025 19:43:33",27.64,72.63,1013.57,0
"11/11/2025 19:44:03",27.64,72.62,1013.58,0
"11/11/2025 19:44:33",27.65,72.64,1013.58,0
"11/11/2025 19:45:03",27.64,72.69,1013.56,0
"11/11/2025 19:45:33",27.65,72.72,1013.6,0
"11/11/2025 19:46:03",27.64,72.71,1013.61,0
"11/11/2025 19:46:33",27.64,72.73,1013.6,0
"11/11/2025 19:47:03",27.64,72.78,1013.59,0
"11/11/2025 19:47:33",27.65,72.77,1013.61,0
"11/11/2025 19:48:03",27.64,72.77,1013.63,0
"11/11/2025 19:48:33",27.64,72.75,1013.64,0
"11/11/2025 19:49:03",27.64,72.77,1013.63,0
"11/11/2025 19:49:33",27.64,72.79,1013.62,0
"11/11/2025 19:50:03",27.64,72.79,1013.65,0
"11/11/2025 19:50:33",27.65,72.79,1013.64,0
"11/11/2025 19:51:03",27.64,72.73,1013.65,0
"11/11/2025 19:51:33",27.65,72.78,1013.64,0
"11/11/2025 19:52:03",27.65,72.75,1013.67,0
"11/11/2025 19:52:33",27.64,72.83,1013.64,0
"11/11/2025 19:53:03",27.65,72.76,1013.67,0
"11/11/2025 19:53:33",27.65,72.75,1013.66,0
"11/11/2025 19:54:03",27.65,72.79,1013.65,0
"11/11/2025 19:54:33",27.65,72.79,1013.69,0
"11/11/2025 19:55:03",27.66,72.78,1013.68,0
"11/11/2025 19:55:33",27.65,72.71,1013.68,0
"11/11/2025 19:56:03",27.65,72.75,1013.65,0
"11/11/2025 19:56:33",27.64,72.75,1013.7,0
"11/11/2025 19:57:03",27.65,72.71,1013.7,0
"11/11/2025 19:57:33",27.64,72.73,1013.71,0
"11/11/2025 19:58:03",27.64,72.7,1013.73,0
"11/11/2025 19:58:33",27.64,72.78,1013.7,0
"11/11/2025 19:59:03",27.65,72.72,1013.69,0
"11/11/2025 19:59:33",27.64,72.77,1013.71,0
"11/11/2025 20:00:03",27.64,72.76,1013.74,0
"11/11/2025 20:00:33",27.64,72.72,1013.71,0
"11/11/2025 20:01:03",27.64,72.76,1013.7,0
"11/11/2025 20:01:33",27.64,72.71,1013.71,0
"11/11/2025 20:02:03",27.64,72.69,1013.73,0
"11/11/2025 20:02:33",27.64,72.7,1013.76,0
"11/11/2025 20:03:03",27.64,72.71,1013.75,0
"11/11/2025 20:03:33",27.64,72.76,1013.71,0
"11/11/2025 20:04:03",27.65,72.7,1013.76,0
"11/11/2025 20:04:33",27.63,72.7,1013.76,0
"11/11/2025 20:05:03",27.64,72.71,1013.79,42.3
"11/11/2025 20:05:33",27.65,72.76,1013.8,41.4
"11/11/2025 20:06:03",27.66,72.69,1013.83,41.05
"11/11/2025 20:06:33",27.67,72.53,1013.82,40.5
"11/11/2025 20:07:03",27.66,72.71,1013.83,39.95
"11/11/2025 20:07:33",27.66,72.74,1013.82,40.3
"11/11/2025 20:08:03",27.66,72.67,1013.83,40.05
"11/11/2025 20:08:33",27.67,72.76,1013.84,39.9
"11/11/2025 20:09:03",27.67,72.68,1013.87,39.8
"11/11/2025 20:09:33",27.67,72.61,1013.9,39.95
"11/11/2025 20:10:03",27.67,72.52,1013.88,39.75
"11/11/2025 20:10:33",27.7,73.11,1013.87,78.6
"11/11/2025 20:11:03",27.7,72.71,1013.89,78.75
"11/11/2025 20:11:33",27.7,72.6,1013.9,76.9
"11/11/2025 20:12:03",27.69,72.34,1013.97,75.65
"11/11/2025 20:12:33",27.7,72.77,1013.94,75.4
"11/11/2025 20:13:03",27.71,72.4,1013.94,75.4
"11/11/2025 20:13:33",27.78,72.81,1013.97,74.35
"11/11/2025 20:14:03",27.79,72.39,1013.93,75.35
"11/11/2025 20:14:33",27.79,72.18,1013.97,68.9
"11/11/2025 20:15:04",27.79,72.33,1013.93,76.1
"11/11/2025 20:15:34",27.8,72.55,1013.94,77.2
"11/11/2025 20:16:04",27.81,72.65,1013.96,76.5
"11/11/2025 20:16:34",27.81,72.59,1013.96,76.55
"11/11/2025 20:17:04",27.83,72.57,1013.98,75.85
"11/11/2025 20:17:34",27.84,72.71,1013.96,76.4
"11/11/2025 20:18:04",27.84,72.88,1013.96,76.45
"11/11/2025 20:18:34",27.84,72.64,1013.97,76.1
"11/11/2025 20:19:04",27.86,72.55,1013.97,75.9
"11/11/2025 20:19:34",27.87,72.41,1013.95,76.2
"11/11/2025 20:20:04",27.86,72.47,1013.96,76.25
"11/11/2025 20:20:34",27.87,72.49,1013.96,76.05
"11/11/2025 20:21:04",27.88,72.49,1013.98,65.1
"11/11/2025 20:21:34",27.87,72.43,1013.99,65.8
"11/11/2025 20:22:04",27.88,72.34,1013.97,66.05
"11/11/2025 20:22:34",27.9,72.46,1014,65.7
"11/11/2025 20:23:04",27.91,72.37,1013.99,65.95
"11/11/2025 20:23:34",27.91,72.41,1013.98,66.7
"11/11/2025 20:24:04",27.91,72.4,1014,65.7
"11/11/2025 20:24:34",27.92,72.33,1014.01,69.3
"11/11/2025 20:25:04",27.94,72.33,1014.02,69.8
"11/11/2025 20:25:34",27.94,72.28,1014.01,68.1
"11/11/2025 20:26:04",27.94,72.2,1014,68.4
"11/11/2025 20:26:34",27.94,72.54,1014.03,63.7
"11/11/2025 20:27:04",27.93,72.33,1014.02,63.45
"11/11/2025 20:27:34",27.95,72.51,1013.99,65.65
"11/11/2025 20:28:04",27.95,72.21,1014.03,52.55
"11/11/2025 20:28:34",27.95,72.16,1014.01,57.5
"11/11/2025 20:29:04",27.95,72.19,1013.98,57.1
"11/11/2025 20:29:34",27.94,72.17,1013.98,52.35
"11/11/2025 20:30:04",27.93,72.12,1014.05,52.4
"11/11/2025 21:38:50",28.07,71.36,1014.69,27.75
"11/11/2025 21:38:50",28.07,71.36,1014.69,27.75
"11/11/2025 21:39:20",28.08,71.26,1014.71,28.7
"11/11/2025 21:39:20",28.08,71.26,1014.71,28.7
"11/11/2025 21:39:20",28.08,71.26,1014.71,28.7
"11/11/2025 21:39:20",28.08,71.26,1014.71,28.7
"11/11/2025 21:39:50",28.08,71.32,1014.73,28.7
"11/11/2025 21:40:50",28.09,71.21,1014.72,29.35
"11/11/2025 21:41:20",28.07,71.15,1014.72,27.95
"11/11/2025 21:41:50",28.06,71.12,1014.72,29.15
"11/11/2025 21:42:20",28.08,71.25,1014.69,29
"11/11/2025 21:43:20",28.08,71.25,1014.69,28.45
"11/11/2025 21:43:50",28.07,71.22,1014.68,28.75
"11/11/2025 21:44:55",28.08,71.22,1014.68,28.35
"11/11/2025 21:45:25",28.08,71.29,1014.67,27.8
"11/11/2025 21:45:55",28.06,71.33,1014.66,28.75
"11/11/2025 21:46:25",28.05,71.24,1014.65,28.4
"11/11/2025 21:46:55",28.06,71.4,1014.67,27.85
"11/11/2025 21:48:38",28.05,71.25,1014.66,27.95
"11/11/2025 21:49:08",28.04,71.35,1014.58,28.55
"11/11/2025 21:49:38",28.04,71.33,1014.58,27.5
"11/11/2025 21:50:08",28.04,71.32,1014.59,27.95
"11/11/2025 21:50:38",28.02,71.19,1014.6,27.8
"11/11/2025 21:50:38",28.02,71.19,1014.6,27.8
"11/11/2025 21:51:08",28.01,71.22,1014.59,27.5
"11/11/2025 21:51:38",28.02,71.36,1014.62,27.55
"11/11/2025 21:52:08",28.01,71.16,1014.61,28.05
"11/11/2025 21:52:38",28,71.24,1014.57,27.05
"11/11/2025 21:53:08",28,70.94,1014.61,27.35
"11/11/2025 21:53:38",28,71.44,1014.6,27.5
"11/11/2025 21:54:08",28.01,71.12,1014.57,27
"11/11/2025 21:54:38",28,71.08,1014.59,27.15
"11/11/2025 21:55:08",28.01,71.16,1014.56,26.55
"11/11/2025 21:55:38",28.02,71.48,1014.58,24.45
"11/11/2025 21:56:08",28.01,71.14,1014.57,22.5
"11/11/2025 21:56:38",28.02,71.01,1014.6,22.8
"11/11/2025 21:57:08",28.04,71.14,1014.58,23.2
"11/11/2025 21:57:38",28.03,71.06,1014.6,22.7
"11/11/2025 21:58:08",28.04,71.13,1014.58,22.05
"11/11/2025 21:58:38",28.04,71.07,1014.59,22.75
"11/11/2025 21:59:08",28.05,71.05,1014.59,22.05
"11/11/2025 21:59:38",28.02,71.07,1014.59,22.05
"11/11/2025 22:00:38",28.02,70.99,1014.61,23.6
"11/11/2025 22:01:08",28.05,71.91,1014.63,24.45
"11/11/2025 22:01:38",28.09,71.45,1014.62,29.1
"11/11/2025 22:02:08",28.07,71.02,1014.64,31.15
"11/11/2025 22:02:38",28.08,71.01,1014.65,27.6
"11/11/2025 22:03:08",28.08,70.96,1014.68,27.95
"11/11/2025 22:03:38",28.08,70.91,1014.66,27.6
"11/11/2025 22:04:08",28.05,70.88,1014.67,27.95
"11/11/2025 22:04:38",28.06,71.09,1014.67,26.85
"11/11/2025 22:05:08",28.05,71.02,1014.68,27.85
"11/11/2025 22:05:38",28.06,71,1014.64,27.65
"11/11/2025 22:06:08",28.06,70.81,1014.64,27.55
"11/11/2025 22:06:38",28.05,70.88,1014.67,26.45
"11/11/2025 22:07:08",28.06,70.98,1014.63,28.45
"11/11/2025 22:07:38",28.06,71.09,1014.65,27.7
"11/11/2025 22:08:08",28.07,71.03,1014.63,27.55
"11/11/2025 22:08:38",28.07,70.87,1014.59,28.05
"11/11/2025 22:09:08",28.07,70.97,1014.62,26.45
"11/11/2025 22:09:38",28.08,71.31,1014.63,28.05
"11/11/2025 22:10:08",28.08,71.14,1014.62,26.9
"11/11/2025 22:10:38",28.1,71.57,1014.63,26.05
"11/11/2025 22:11:08",28.09,70.9,1014.6,26.2
"11/11/2025 22:11:38",28.1,71.27,1014.61,27.05
"11/11/2025 22:12:08",28.1,70.89,1014.62,27.45
"11/11/2025 22:12:38",28.09,71.52,1014.61,26.55
"11/11/2025 22:13:08",28.1,71.21,1014.66,26.55
"11/11/2025 22:13:38",28.12,71.41,1014.59,27.25
"11/11/2025 22:14:47",28.1,70.82,1014.61,26.5
"11/11/2025 22:15:17",28.09,70.83,1014.61,27.35
"11/11/2025 22:15:47",28.07,70.86,1014.65,26
"11/11/2025 22:16:17",28.09,70.98,1014.65,26.2
"11/11/2025 22:16:47",28.07,70.86,1014.62,26.65
"11/11/2025 22:17:17",28.08,70.86,1014.66,26.85
"11/11/2025 22:17:47",28.1,71,1014.65,25.85
"11/11/2025 22:18:17",28.09,70.9,1014.65,28.25
"11/11/2025 22:18:47",28.1,70.72,1014.67,26.25
"11/11/2025 22:19:17",28.09,70.86,1014.67,25.4
"11/11/2025 22:19:47",28.09,70.8,1014.67,27.85
"11/11/2025 22:20:17",28.09,70.75,1014.66,26.1
"11/11/2025 22:20:47",28.07,70.72,1014.69,27.25
"11/11/2025 22:21:17",28.04,70.87,1014.7,27
"11/11/2025 22:21:47",28.05,70.92,1014.67,26.25
"11/11/2025 22:22:17",28.04,70.74,1014.66,27.4
"11/11/2025 22:22:47",28.03,70.81,1014.65,26.45
"11/11/2025 22:23:17",28.01,70.76,1014.63,26.5
"11/11/2025 22:23:47",28.01,70.8,1014.65,26.25
"11/11/2025 22:24:17",28.01,70.86,1014.64,25.65
"11/11/2025 22:24:47",28.01,70.87,1014.64,25.85
"11/11/2025 22:25:17",28,70.86,1014.58,26.65
"11/11/2025 22:25:47",28.01,70.81,1014.61,23.65
"11/11/2025 22:26:18",28,70.77,1014.62,26.25
"11/11/2025 22:26:48",28,70.62,1014.6,26.7
"11/11/2025 22:27:18",28.01,70.76,1014.6,26
"11/11/2025 22:27:48",28.02,70.75,1014.65,25.25
"11/11/2025 22:28:18",28.02,70.82,1014.64,25.8
"11/11/2025 22:28:48",28.03,71.03,1014.62,24.4
"11/11/2025 22:29:18",28.05,70.84,1014.66,24.3
"11/11/2025 22:29:48",28.04,70.81,1014.67,24.3
"11/11/2025 22:30:18",28.06,70.84,1014.65,24.3
"11/11/2025 22:30:48",28.06,70.97,1014.61,27
"11/11/2025 22:30:48",28.06,70.97,1014.61,27
"11/11/2025 22:30:48",28.06,70.97,1014.61,27
"11/11/2025 22:30:48",28.06,70.97,1014.61,27
"11/11/2025 22:30:48",28.06,70.97,1014.61,27
"11/11/2025 22:31:18",28.06,70.72,1014.63,23.6
"11/11/2025 22:31:18",28.06,70.72,1014.63,23.6
"11/11/2025 22:31:48",28.08,70.94,1014.65,24.4
"11/11/2025 22:32:18",28.09,70.69,1014.62,25.3
"11/11/2025 22:33:19",28.09,70.65,1014.61,23.7
"11/11/2025 22:33:49",28.1,70.61,1014.6,24.05
"11/11/2025 22:34:19",28.12,70.9,1014.59,23.6
"11/11/2025 22:34:52",28.09,70.65,1014.58,24.4
"11/11/2025 22:35:10",28.09,70.6,1014.58,25.2
"11/11/2025 22:35:25",28.09,70.78,1014.59,23.4
"11/11/2025 22:35:40",28.09,70.73,1014.57,23.8
"11/11/2025 22:35:55",28.11,70.96,1014.57,23.8
"11/11/2025 22:36:10",28.12,71.46,1014.61,23.6
"11/11/2025 22:36:25",28.09,70.6,1014.58,24.9
"11/11/2025 22:36:40",28.11,70.85,1014.6,23.85
"11/11/2025 22:36:55",28.12,70.74,1014.62,23.35
"11/11/2025 22:37:10",28.11,70.69,1014.6,24.2
"11/11/2025 22:37:25",28.12,70.76,1014.6,23.65
"11/11/2025 22:37:40",28.12,70.75,1014.59,24.8
"11/11/2025 22:37:55",28.14,70.82,1014.61,24.1
"11/11/2025 22:38:10",28.14,70.73,1014.62,24.2
"11/11/2025 22:38:25",28.14,70.58,1014.6,22.95
"11/11/2025 22:38:40",28.11,70.48,1014.61,24.4
"11/11/2025 22:38:55",28.11,70.66,1014.56,23.6
"11/11/2025 22:39:10",28.12,70.77,1014.57,23.65
"11/11/2025 22:39:25",28.12,70.72,1014.56,23.05
"11/11/2025 22:39:40",28.12,70.66,1014.61,23.35
"11/11/2025 22:39:55",28.12,71.49,1014.6,23.4
"11/11/2025 22:40:10",28.12,70.7,1014.58,23.35
"11/11/2025 22:40:25",28.12,70.81,1014.57,23.25
"11/11/2025 22:40:40",28.13,70.94,1014.59,27.4
"11/11/2025 22:40:55",28.18,70.62,1014.56,56.1
"11/11/2025 22:41:10",28.2,70.73,1014.55,0
"11/11/2025 22:41:25",28.15,70.42,1014.54,0
"11/11/2025 22:41:40",28.14,70.68,1014.59,0
"11/11/2025 22:41:55",28.15,70.73,1014.57,0
"11/11/2025 22:42:10",28.14,70.46,1014.55,0
"11/11/2025 22:42:25",28.12,70.44,1014.56,0
"11/11/2025 22:42:40",28.13,70.72,1014.52,0
"11/11/2025 22:42:55",28.12,70.74,1014.54,0
"11/11/2025 22:43:10",28.11,70.56,1014.49,0
"11/11/2025 22:43:25",28.1,70.55,1014.53,0
"11/11/2025 22:43:40",28.1,70.71,1014.51,0
"11/11/2025 22:43:55",28.1,70.61,1014.53,0
"11/11/2025 22:44:10",28.11,70.75,1014.5,0
"11/11/2025 22:44:25",28.1,70.63,1014.5,0
"11/11/2025 22:44:40",28.1,70.7,1014.48,0
"11/11/2025 22:44:55",28.11,70.75,1014.47,0
"11/11/2025 22:45:10",28.14,71.15,1014.52,0
"11/11/2025 22:45:25",28.14,70.85,1014.49,0
"11/11/2025 22:45:40",28.14,70.86,1014.49,0
"11/11/2025 22:45:55",28.15,70.74,1014.48,0.25
"11/11/2025 22:46:10",28.15,70.69,1014.5,93.15
"11/11/2025 22:46:25",28.16,70.72,1014.48,3.35
"11/11/2025 22:46:40",28.16,70.8,1014.48,93.95
"11/11/2025 22:46:55",28.13,70.54,1014.48,94.1
"11/11/2025 22:47:10",28.14,70.67,1014.45,94.8
"11/11/2025 22:47:25",28.13,70.52,1014.48,94.05
"11/11/2025 22:47:40",28.11,70.54,1014.44,94.6
"11/11/2025 22:47:55",28.12,70.6,1014.47,100
"11/11/2025 22:48:10",28.11,70.51,1014.46,94
"11/11/2025 22:48:25",28.12,70.58,1014.46,94.15
"11/11/2025 22:48:40",28.11,70.59,1014.42,93.7
"11/11/2025 22:48:55",28.11,70.56,1014.43,94.8
"11/11/2025 22:49:10",28.11,70.59,1014.42,95.05
"11/11/2025 22:49:25",28.12,70.58,1014.45,93.7
"11/11/2025 22:49:40",28.11,70.73,1014.43,93.95
"11/11/2025 22:49:55",28.11,70.6,1014.43,94.5
"11/11/2025 22:50:10",28.11,70.65,1014.43,94.1
"11/11/2025 22:50:25",28.12,70.82,1014.43,93.9
"11/11/2025 22:50:40",28.12,70.74,1014.42,94.05
"11/11/2025 22:50:55",28.13,70.72,1014.42,94.2
"11/11/2025 22:51:10",28.13,70.72,1014.46,92.85
"11/11/2025 22:51:25",28.14,70.95,1014.44,94.35
"11/11/2025 22:51:40",28.13,71.32,1014.46,94
"11/11/2025 22:51:55",28.14,70.99,1014.44,94.05
"11/11/2025 22:52:10",28.16,70.91,1014.46,93.8
"11/11/2025 22:52:25",28.14,70.72,1014.49,93.7
"11/11/2025 22:52:40",28.14,70.58,1014.44,93.95
"11/11/2025 22:52:55",28.15,70.69,1014.49,93.8
"11/11/2025 22:53:10",28.16,70.99,1014.49,94
"11/11/2025 22:53:25",28.15,70.62,1014.49,94
"11/11/2025 22:53:40",28.16,70.83,1014.48,94
"11/11/2025 22:53:55",28.17,70.76,1014.47,93.65
"11/11/2025 22:54:10",28.16,70.88,1014.48,94.05
"11/11/2025 22:54:25",28.15,70.52,1014.47,93.4
"11/11/2025 22:54:40",28.14,70.53,1014.48,93.9
"11/11/2025 22:54:55",28.13,70.47,1014.46,93.9
"11/11/2025 22:55:10",28.12,70.5,1014.47,93.95
"11/11/2025 22:55:25",28.13,70.72,1014.45,93.9
"11/11/2025 22:55:40",28.13,70.57,1014.45,93.75
"11/11/2025 22:55:55",28.13,70.71,1014.44,93.6
"11/11/2025 22:56:10",28.13,70.67,1014.45,93.95
"11/11/2025 22:56:25",28.15,70.95,1014.46,93.9
"11/11/2025 22:56:40",28.16,70.83,1014.46,93.65
"11/11/2025 22:56:55",28.16,70.7,1014.46,93.45
"11/11/2025 22:57:10",28.16,70.56,1014.46,93.9
"11/11/2025 22:57:25",28.15,70.6,1014.45,93.8
"11/11/2025 22:57:40",28.14,70.43,1014.46,93.4
"11/11/2025 22:57:55",28.11,70.45,1014.42,93.8
"11/11/2025 22:58:10",28.11,70.52,1014.45,92.85
"11/11/2025 22:58:25",28.11,70.6,1014.44,93.7
"11/11/2025 22:58:40",28.12,70.7,1014.45,93.7
"11/11/2025 22:58:55",28.13,70.73,1014.43,88.6
"11/11/2025 22:59:10",28.15,70.71,1014.5,94.3
"11/11/2025 22:59:25",28.14,70.6,1014.44,93.75
"11/11/2025 22:59:40",28.16,70.88,1014.46,89.65
"11/11/2025 22:59:55",28.16,70.66,1014.47,93.65
"11/11/2025 23:00:10",28.15,70.58,1014.45,93.65
"11/11/2025 23:00:25",28.16,70.77,1014.44,93.85
"11/11/2025 23:00:40",28.16,70.52,1014.44,93.25
"11/11/2025 23:00:55",28.16,70.49,1014.46,93.75
"11/11/2025 23:01:10",28.14,70.5,1014.44,93.25
"11/11/2025 23:01:25",28.14,70.48,1014.41,93.4
"11/11/2025 23:01:40",28.14,70.51,1014.44,93.8
"11/11/2025 23:01:55",28.13,70.52,1014.4,93.45
"11/11/2025 23:02:10",28.13,70.53,1014.4,93.3
"11/11/2025 23:02:25",28.14,70.66,1014.41,93.65
"11/11/2025 23:02:40",28.15,70.67,1014.44,93.4
"11/11/2025 23:02:55",28.15,70.85,1014.43,93.6
"11/11/2025 23:03:10",28.16,70.72,1014.42,94.05
"11/11/2025 23:03:25",28.16,70.62,1014.41,93.1
"11/11/2025 23:03:40",28.16,71.15,1014.41,93.4
"11/11/2025 23:03:55",28.17,70.83,1014.39,93.3
"11/11/2025 23:04:10",28.17,70.55,1014.41,93.75
"11/11/2025 23:04:25",28.16,70.54,1014.41,93.2
"11/11/2025 23:04:40",28.17,70.61,1014.38,93.5
"11/11/2025 23:04:55",28.16,70.47,1014.4,93.2
"11/11/2025 23:05:10",28.16,70.43,1014.39,93.4
"11/11/2025 23:05:25",28.16,70.57,1014.38,93.35
"11/11/2025 23:05:40",28.16,70.41,1014.38,93.3
"11/11/2025 23:05:55",28.16,70.48,1014.38,93.65
"11/11/2025 23:06:10",28.16,70.54,1014.37,93.9
"11/11/2025 23:06:25",28.16,70.43,1014.37,93.45
"11/11/2025 23:06:40",28.15,70.81,1014.4,93.4
"11/11/2025 23:06:55",28.16,70.68,1014.38,93.5
"11/11/2025 23:07:10",28.16,70.68,1014.4,92.95
"11/11/2025 23:07:25",28.16,70.87,1014.36,94.5
"11/11/2025 23:07:40",28.16,70.48,1014.36,94
"11/11/2025 23:07:55",28.16,70.49,1014.37,94.05
"11/11/2025 23:08:10",28.16,70.48,1014.38,93.1
"11/11/2025 23:08:25",28.15,70.56,1014.38,93.45
"11/11/2025 23:08:40",28.15,70.47,1014.35,93.1
"11/11/2025 23:08:55",28.15,70.71,1014.38,93.2
"11/11/2025 23:09:10",28.15,70.67,1014.34,93.3
"11/11/2025 23:09:25",28.15,70.64,1014.36,93.2
"11/11/2025 23:09:40",28.16,70.52,1014.38,93.7
"11/11/2025 23:09:55",28.15,70.54,1014.38,93.05
"11/11/2025 23:10:10",28.15,70.5,1014.33,93
"11/11/2025 23:10:25",28.16,70.52,1014.37,93.2
"11/11/2025 23:10:40",28.16,70.53,1014.34,93.05
"11/11/2025 23:10:55",28.17,70.85,1014.37,93.2
"11/11/2025 23:11:10",28.17,71.14,1014.33,93.1
"11/11/2025 23:11:25",28.17,70.65,1014.34,95.9
"11/11/2025 23:11:40",28.17,70.8,1014.3,30.55
"11/11/2025 23:11:55",28.17,70.61,1014.32,28.2
"11/11/2025 23:12:10",28.17,70.49,1014.34,27.8
"11/11/2025 23:12:25",28.17,70.46,1014.34,26.95
"11/11/2025 23:12:40",28.17,70.6,1014.33,26.9
"11/11/2025 23:12:55",28.18,70.52,1014.35,26.85
"11/11/2025 23:13:10",28.18,70.48,1014.33,26.15
"11/11/2025 23:13:25",28.18,70.84,1014.35,25.95
"11/11/2025 23:13:40",28.16,70.4,1014.33,26.5
"11/11/2025 23:13:55",28.17,70.41,1014.31,26.7
"11/11/2025 23:14:10",28.17,70.61,1014.33,26.15
"11/11/2025 23:14:25",28.17,70.48,1014.34,25.7
"11/11/2025 23:14:40",28.17,70.42,1014.34,26.05
"11/11/2025 23:14:55",28.17,70.43,1014.32,26
"11/11/2025 23:15:10",28.18,70.42,1014.38,26
"11/11/2025 23:15:25",28.17,70.35,1014.3,50
"11/11/2025 23:15:40",28.18,70.62,1014.28,28.55
"11/11/2025 23:15:55",28.19,70.7,1014.31,28.65
"11/11/2025 23:16:10",28.18,70.46,1014.31,29
"11/11/2025 23:16:25",28.17,70.41,1014.33,27.35
"11/11/2025 23:16:40",28.18,70.55,1014.32,28.45
"11/11/2025 23:16:55",28.19,70.59,1014.31,27.75
"11/11/2025 23:17:10",28.18,70.39,1014.31,27.8
"11/11/2025 23:17:25",28.18,70.52,1014.3,27.75
"11/11/2025 23:17:40",28.19,70.81,1014.32,28.1
"11/11/2025 23:17:55",28.19,70.52,1014.3,28.15
"11/11/2025 23:18:10",28.2,70.57,1014.3,27.4
"11/11/2025 23:18:25",28.2,70.43,1014.29,28.1
"11/11/2025 23:18:40",28.2,70.45,1014.32,28.3
"11/11/2025 23:18:55",28.2,70.53,1014.34,27.6
"11/11/2025 23:19:10",28.2,70.39,1014.33,26.7
"11/11/2025 23:19:25",28.2,70.78,1014.34,27.75
"11/11/2025 23:19:40",28.22,70.44,1014.29,27.85
"11/11/2025 23:19:55",28.22,70.4,1014.29,27.85
"11/11/2025 23:20:10",28.22,70.46,1014.36,27
"11/11/2025 23:20:25",28.22,70.52,1014.33,28.1
"11/11/2025 23:20:40",28.22,70.34,1014.31,29.35
"11/11/2025 23:20:55",28.23,70.47,1014.31,27.6
"11/11/2025 23:21:10",28.23,70.48,1014.32,27.6
"11/11/2025 23:21:25",28.23,70.43,1014.35,27.6
"11/11/2025 23:21:40",28.23,70.42,1014.33,28.25
"11/11/2025 23:21:55",28.24,70.38,1014.35,27.6
"11/11/2025 23:22:10",28.23,70.54,1014.34,27.35
"11/11/2025 23:22:25",28.22,70.22,1014.34,27.5
"11/11/2025 23:22:40",28.22,70.2,1014.34,27.85
"11/11/2025 23:22:55",28.21,70.16,1014.36,27.75
"11/11/2025 23:23:10",28.21,70.23,1014.36,27.8
"11/11/2025 23:23:25",28.22,70.34,1014.34,27.7
"11/11/2025 23:23:40",28.21,70.27,1014.34,27.55
"11/11/2025 23:23:55",28.21,70.29,1014.32,27.8
"11/11/2025 23:24:10",28.21,70.41,1014.34,27.75
"11/11/2025 23:24:25",28.21,70.37,1014.32,27.6
"11/11/2025 23:24:40",28.19,70.33,1014.31,28.4
"11/11/2025 23:24:55",28.19,70.39,1014.33,27.95
"11/11/2025 23:25:10",28.19,70.45,1014.32,27.6
"11/11/2025 23:25:25",28.19,70.38,1014.32,23.65
"11/11/2025 23:25:40",28.19,70.37,1014.29,27.65
"11/11/2025 23:25:55",28.19,70.4,1014.3,27.6
"11/11/2025 23:26:10",28.21,70.58,1014.28,27.4
"11/11/2025 23:26:57",28.19,70.28,1014.25,28.25
"11/11/2025 23:27:12",28.19,70.34,1014.3,27.6
"11/11/2025 23:27:27",28.19,70.44,1014.3,28.55
"11/11/2025 23:27:42",28.18,70.37,1014.28,28.2
"11/11/2025 23:27:57",28.17,70.35,1014.29,27.6
"11/11/2025 23:28:12",28.18,70.34,1014.3,27.95
"11/11/2025 23:28:27",28.18,70.44,1014.31,28.25
"11/11/2025 23:28:42",28.17,70.38,1014.29,27.9
"11/11/2025 23:28:57",28.19,70.54,1014.28,28.85
"11/11/2025 23:29:12",28.18,70.38,1014.29,26.95
"11/11/2025 23:29:27",28.19,70.5,1014.31,28.35
"11/11/2025 23:29:42",28.2,70.63,1014.29,26.45
"11/11/2025 23:29:57",28.19,70.39,1014.29,27.75
"11/11/2025 23:30:12",28.2,70.62,1014.31,27.9
"11/11/2025 23:30:27",28.2,70.39,1014.27,27.6
"11/11/2025 23:30:42",28.21,70.43,1014.28,27.6
"11/11/2025 23:30:57",28.2,70.35,1014.28,27.85
"11/11/2025 23:31:12",28.21,70.45,1014.28,28.4
"11/11/2025 23:31:27",28.2,70.37,1014.26,27.6
"11/11/2025 23:31:42",28.2,70.46,1014.26,27.35
"11/11/2025 23:31:57",28.2,70.45,1014.23,27.3
"11/11/2025 23:32:12",28.21,70.59,1014.27,27.85
"11/11/2025 23:32:27",28.21,70.42,1014.24,27.6
"11/11/2025 23:32:42",28.21,70.35,1014.23,27.45
"11/11/2025 23:32:57",28.21,70.27,1014.26,27.95
"11/11/2025 23:33:12",28.22,70.28,1014.25,28.25
"11/11/2025 23:33:27",28.21,70.27,1014.25,31.8
"11/11/2025 23:33:42",28.2,70.33,1014.25,27.6
"11/11/2025 23:33:57",28.21,70.47,1014.26,26.05
"11/11/2025 23:34:12",28.21,70.33,1014.26,28.3
"11/11/2025 23:34:27",28.21,70.32,1014.28,28.25
"11/11/2025 23:34:42",28.21,70.46,1014.24,27.85
"11/11/2025 23:34:57",28.21,70.28,1014.27,27.6
